LotArea,OverallQual,OverallCond,YearBuilt,GrLivArea,GarageCars,Neighborhood,HouseStyle,BldgType,SalePrice
28259.5,10,6,1985,2460.7,2,Hill,2Story,Town,632656.51
23406.15,10,6,1979,3211.12,3,North,Loft,Town,906523.1
10419.43,7,5,1990,2656.26,3,North,Split,Duplex,341859.23
55406.53,7,3,1966,3081.56,2,South,Loft,Town,482707.32
14387.35,6,6,1992,1873.34,3,Central,2Story,Town,314780.78
19832.62,8,6,2002,2440.2,2,Hill,2Story,Town,411017.5
29231.14,7,6,1979,2240.88,3,Hill,2Story,Duplex,377661.92
9254.43,9,6,1984,3003.88,2,South,Split,Town,467290.6
51843.19,10,6,1953,2773.18,3,North,Split,Town,626708.4
15576.69,9,6,1969,2355.32,3,Hill,2Story,Town,483125.36
22421.83,4,5,1990,964.6,2,South,1Story,Fam,240763.21
13268.7,10,7,1976,2256.24,2,South,2Story,Town,494901.29
2042.22,10,3,1966,3500.78,3,South,Loft,Town,573180.02
27397.32,6,6,1993,1838.53,2,South,1Story,Town,294023.95
17426.01,10,6,1982,2657.68,4,South,Split,Duplex,585806.09
19602.75,6,6,1996,2149.35,2,Hill,2Story,Town,330224.13
24026.23,8,6,1978,2234.53,4,South,2Story,Multi,458915.92
27077.59,7,5,1971,2085.27,3,South,2Story,Duplex,390672.24
34870.16,9,6,1985,2401.43,2,Hill,2Story,Town,524639.28
45314.67,8,6,1983,1843.99,4,South,2Story,Duplex,464199.08
33953.06,10,6,1964,2484.33,3,Central,2Story,Town,532024.12
22986.92,5,6,1980,1528.97,4,South,1Story,Multi,257529.11
6890.85,7,6,1994,2016.75,4,South,2Story,Duplex,370840.48
13868.36,8,6,1996,2272.79,3,South,2Story,Town,385287.97
12759.36,10,6,1987,2302.93,3,South,2Story,Town,577581.13
19878.04,10,6,1993,2730.33,2,Hill,Split,Town,516263.11
33913.77,10,6,1959,1981.49,2,South,2Story,Town,552704.8
31340.46,6,5,1970,2480.47,2,Hill,2Story,Town,377744.34
24309.18,5,6,1992,1996.28,3,North,2Story,Town,271753.11
22483.46,6,5,1992,1589.8,3,South,1Story,Duplex,307201.79
30469.81,6,6,1958,1339.15,3,South,1Story,Duplex,309080.02
19740.32,9,5,1959,3028.39,3,Hill,Split,Town,502235.06
13158.47,10,6,1984,2868.88,3,Hill,Split,Town,704272.32
17023.29,5,5,1969,1565.79,2,North,1Story,Town,222659.23
22264.81,7,5,2002,1907.83,2,Hill,2Story,Town,398512.03
3123.98,4,7,2002,2074.14,3,North,2Story,Town,222862.58
19722.3,8,6,1983,2266.5,2,Hill,2Story,Town,435676.98
19662.84,7,6,1984,1956.43,3,South,2Story,Town,400440.35
18053.6,7,5,1990,2910.98,3,Central,Split,Duplex,422870.82
5329.13,4,7,2002,1128.39,4,Hill,1Story,Multi,207631.78
16975.82,10,6,1963,2613.57,3,Hill,Split,Town,514307.0
16219.77,10,6,1971,2803.93,3,South,Split,Duplex,696369.24
53870.35,6,6,1965,2122.17,2,Hill,2Story,Town,384436.12
2000.0,3,5,1976,3098.61,3,Hill,Loft,Duplex,168256.22
28580.02,10,6,1978,2287.52,3,Hill,2Story,Town,494456.96
16371.83,10,6,1986,2631.53,3,South,Split,Duplex,528880.21
9118.11,5,6,2002,1751.94,3,Hill,1Story,Town,283518.63
14427.55,10,6,1975,2459.74,3,South,2Story,Duplex,545673.85
7231.74,10,6,1968,1559.21,2,Hill,1Story,Fam,453571.5
35231.4,7,6,1967,2106.78,3,Hill,2Story,Duplex,344357.78
24342.63,6,6,2001,1896.56,3,South,2Story,Duplex,367313.3
15612.89,10,6,1986,2316.99,3,South,2Story,Town,516401.99
11889.22,6,1,1970,8052.72,3,Central,Loft,Town,430549.1
13035.36,9,6,1994,2455.05,2,South,2Story,Town,468761.36
64737.32,8,5,1955,1667.08,2,South,1Story,Town,520147.67
22006.8,10,6,1976,2650.75,3,Hill,Split,Duplex,629950.89
35974.45,10,6,1971,2254.33,3,North,2Story,Town,491867.01
10143.32,8,5,1970,2545.46,3,South,Split,Duplex,459010.82
14534.8,9,6,1985,2110.99,3,South,2Story,Town,406125.27
47413.33,6,6,1966,2348.5,3,Hill,2Story,Duplex,379348.72
2168.97,4,1,1961,15568.13,2,Hill,Loft,Town,456043.37
6224.34,8,6,1987,1367.06,3,South,1Story,Duplex,335244.53
84141.17,7,6,1977,1705.9,3,South,1Story,Duplex,469398.76
17270.35,6,5,1971,2823.83,3,Hill,Split,Duplex,295130.76
13301.66,9,6,1993,2193.59,3,South,2Story,Duplex,427818.77
14645.97,10,6,2001,2410.88,2,Hill,2Story,Fam,599613.16
21534.56,10,6,1969,2532.89,3,Hill,2Story,Town,494631.83
65778.39,6,6,1980,1199.96,4,South,1Story,Multi,337885.07
34669.25,7,5,1961,2389.77,3,South,2Story,Town,412400.5
16320.94,9,6,1976,2490.07,3,Hill,2Story,Duplex,458176.19
28965.69,6,5,1969,2630.39,3,Hill,2Story,Town,337336.21
33599.24,9,5,1965,1654.94,2,South,1Story,Town,424866.21
3947.63,10,6,1971,1850.07,3,Hill,2Story,Town,498536.79
19170.33,10,6,1985,2484.0,3,South,Split,Duplex,589730.19
13586.8,4,5,1983,1939.22,3,Hill,2Story,Duplex,208980.95
57576.15,6,6,1976,1353.92,4,South,1Story,Duplex,336959.43
16463.41,10,6,1982,1709.96,2,South,1Story,Town,477381.09
27467.03,10,6,1958,3069.98,3,South,Loft,Duplex,769702.01
23755.62,6,6,1987,1687.75,4,South,1Story,Multi,333857.07
65038.2,9,6,1970,1749.71,2,South,1Story,Town,555417.49
30839.01,7,6,1969,1611.15,3,South,1Story,Duplex,376733.04
26200.37,10,6,1984,2582.92,3,South,Split,Town,647777.48
17371.5,10,6,1986,2525.6,3,South,2Story,Town,574912.03
14553.7,7,6,1978,1783.05,3,South,1Story,Town,338232.29
25234.29,8,6,1969,1878.3,4,South,1Story,Duplex,402115.48
11372.75,4,6,2002,2034.43,3,North,2Story,Town,234486.58
14097.87,8,6,1979,2509.06,3,North,2Story,Town,438604.94
24967.57,7,6,1966,2304.58,3,Hill,2Story,Town,386435.5
13153.55,6,7,1984,1167.21,4,South,1Story,Multi,280652.59
28198.58,6,6,1985,2273.06,3,Hill,2Story,Town,383623.87
59287.4,8,6,1971,1514.78,2,Hill,1Story,Town,487581.9
119679.41,10,6,1957,2704.62,4,Hill,Split,Duplex,747706.15
2000.0,4,1,1981,5311.89,2,Hill,Loft,Town,271077.27
15737.99,10,6,1984,2428.67,3,Hill,2Story,Town,534555.02
25255.59,5,6,1993,953.24,4,South,1Story,Multi,278844.61
29614.94,7,6,1966,1366.95,2,South,1Story,Fam,360964.23
20485.7,8,5,1992,2015.71,3,Hill,2Story,Town,382129.21
27951.58,9,6,1984,2564.67,4,South,Split,Duplex,482850.17
40471.59,7,5,1969,2614.85,2,South,2Story,Town,403357.58
26199.3,10,6,1967,2114.74,3,South,2Story,Town,622313.74
19952.54,10,6,1999,3218.88,3,South,Split,Town,1095147.38
114603.27,10,6,1969,2195.25,4,South,2Story,Duplex,716226.11
17935.24,10,6,1981,2479.56,3,Hill,Split,Duplex,516032.67
88447.92,10,6,1966,2467.7,4,Hill,Split,Multi,608167.41
12204.53,10,6,1984,2624.22,2,South,Split,Town,520232.25
19610.2,5,6,1996,1927.99,3,South,2Story,Duplex,232141.05
15531.81,7,4,1960,3172.68,3,South,Loft,Town,371923.15
6244.0,6,5,1984,2477.03,4,North,2Story,Duplex,277686.79
137645.46,10,6,1967,3083.65,3,South,Loft,Duplex,965778.2
8133.39,10,6,1977,2923.68,3,North,Split,Town,672679.35
25965.37,10,6,1972,2482.95,3,South,Split,Duplex,595077.69
4828.44,10,6,1985,2173.57,3,Hill,2Story,Town,508591.73
5965.26,10,6,1970,3306.11,3,North,Loft,Town,849191.44
21377.89,4,5,1974,2018.44,4,South,1Story,Duplex,240236.51
25130.25,6,6,1985,1843.17,4,North,1Story,Duplex,326859.46
16084.55,10,6,1984,2096.2,2,South,2Story,Town,517389.32
12789.76,8,6,1981,2310.71,2,Hill,2Story,Town,410565.85
16250.21,10,6,1964,2015.02,4,South,2Story,Duplex,530436.04
48833.72,10,6,1974,2862.98,3,South,Split,Duplex,726522.12
157799.08,10,6,1967,2626.0,3,Hill,Split,Town,802536.64
48295.74,10,6,1972,2207.41,2,South,2Story,Town,613614.68
22142.32,10,6,1971,3477.05,3,South,Loft,Town,817617.21
34420.4,8,6,1969,1296.4,2,North,1Story,Fam,462553.3
36992.71,10,6,1983,2492.83,3,South,2Story,Town,627018.36
24090.64,9,6,1982,1985.26,4,South,2Story,Multi,432941.78
39204.59,6,6,1993,1469.07,4,South,1Story,Multi,327628.15
53822.91,9,6,1975,2105.51,3,Hill,2Story,Duplex,569436.94
30069.68,8,6,1984,2065.47,4,South,2Story,Duplex,484889.93
63750.53,8,6,1969,1951.38,2,South,2Story,Town,466513.76
31723.08,8,6,1977,2131.76,2,Hill,2Story,Town,431156.58
11862.12,9,6,1982,1958.91,3,Hill,2Story,Duplex,435611.35
12598.29,8,6,1979,2316.42,3,South,2Story,Town,407354.87
10122.59,10,6,1984,3048.21,3,Hill,Split,Town,559490.21
23349.37,9,6,1987,2260.86,3,South,2Story,Duplex,478422.31
29759.84,7,6,1973,2390.69,3,Hill,2Story,Duplex,429165.11
14168.34,10,5,1953,2206.14,2,Hill,2Story,Fam,484213.23
34655.45,9,6,1955,2417.32,2,North,2Story,Town,468296.25
22034.79,6,6,1965,2052.41,2,Hill,2Story,Town,300116.78
6995.57,5,5,1989,1921.82,3,Central,2Story,Town,271362.45
24401.07,7,6,1957,2467.18,3,North,2Story,Duplex,380341.06
20729.59,10,6,1988,2664.93,3,North,Split,Town,616407.24
15079.77,6,5,1986,2635.49,4,North,Split,Duplex,284796.3
19407.07,10,6,1985,2146.48,2,South,2Story,Town,644687.64
28837.56,6,6,1987,1624.9,4,South,1Story,Multi,299276.34
13131.57,10,6,1970,3191.85,3,South,Split,Town,794838.47
22939.46,10,5,1982,2880.1,2,South,Split,Town,655492.23
12824.46,7,5,1980,2516.13,2,Hill,Split,Town,398456.71
15075.95,10,6,1969,2748.54,3,South,Split,Town,537766.77
27055.3,10,6,1965,2923.93,4,South,Split,Duplex,684800.34
24175.41,7,6,1985,1433.57,2,South,1Story,Fam,385643.9
13996.43,10,5,1962,2288.18,2,South,2Story,Town,579380.67
31686.17,10,6,1958,2491.0,3,Hill,2Story,Duplex,522397.25
35023.55,8,6,1990,1601.45,4,South,1Story,Multi,443060.46
19650.0,10,5,1974,2320.67,3,South,2Story,Town,536869.79
28840.97,9,6,1966,2093.55,3,North,2Story,Town,486138.81
20662.16,9,6,2002,2276.73,3,Hill,2Story,Town,485792.78
23986.91,9,5,1989,2267.56,3,North,2Story,Town,462113.84
31063.51,8,6,1981,1702.19,4,South,1Story,Multi,417546.54
21830.48,7,6,2002,1346.75,1,Hill,1Story,Fam,369310.5
84857.82,7,6,1966,1650.52,3,South,1Story,Town,523918.7
43803.08,9,6,1976,1824.27,3,South,1Story,Town,469915.52
15721.34,9,6,1991,1821.51,2,South,1Story,Town,434817.21
10310.51,5,5,1998,2017.49,4,South,2Story,Multi,252492.79
35427.23,10,6,1971,2692.26,3,South,Split,Duplex,656397.22
14568.51,10,6,1985,2348.31,3,South,2Story,Town,557529.24
13063.64,8,6,1984,2375.7,3,North,2Story,Town,432657.53
8508.4,10,6,2002,2563.87,3,South,Split,Town,493323.05
24374.55,10,6,1982,2273.57,4,South,2Story,Duplex,502548.9
19399.84,10,6,1989,2777.45,3,South,Split,Town,719503.53
23870.25,10,6,1982,2658.06,2,South,2Story,Town,534659.35
9554.43,9,6,1994,1759.47,2,South,1Story,Town,479281.58
26273.02,9,6,1978,1585.62,3,South,1Story,Town,476184.67
28071.37,7,6,1967,1785.02,3,Hill,1Story,Town,332885.85
13492.71,8,3,1972,3253.49,3,North,Loft,Town,464909.09
4169.34,7,6,1982,1599.5,3,North,1Story,Town,362260.68
19161.82,9,6,2002,1758.77,3,South,1Story,Town,419103.97
23052.77,7,6,1979,1414.01,4,South,1Story,Multi,325251.29
43071.83,4,6,1986,1694.37,3,South,1Story,Duplex,244790.21
20272.83,10,6,1974,2504.22,2,South,Split,Town,551353.61
33694.82,8,6,1982,1822.39,2,South,2Story,Town,400806.72
21969.22,10,6,1995,3143.48,3,South,Split,Duplex,715366.84
26028.69,5,6,1989,1415.82,4,South,1Story,Duplex,276108.76
23676.43,7,5,1992,2084.22,4,South,2Story,Multi,337523.19
30327.42,9,5,1963,2355.83,3,South,2Story,Town,456534.91
34721.35,10,6,1977,3151.21,3,Hill,Split,Town,740309.28
84834.74,9,6,1971,1945.68,2,South,1Story,Town,570916.78
22905.08,8,6,1973,1611.12,2,South,1Story,Town,381043.07
15957.84,5,6,1965,1607.18,4,South,1Story,Multi,251329.35
21390.63,9,6,1979,2762.33,3,South,Split,Duplex,471650.15
7079.91,8,6,1989,1549.54,2,Hill,1Story,Fam,358408.85
20183.67,4,5,2002,1117.6,3,Hill,1Story,Town,212247.59
24543.63,10,6,1966,3471.56,3,Hill,Loft,Duplex,727064.31
13282.8,6,6,1984,1874.02,4,South,2Story,Multi,291141.44
18120.12,10,6,1982,2724.83,2,Hill,Split,Town,601024.04
12522.62,5,5,1963,2458.92,2,South,2Story,Town,289413.16
2000.0,10,6,1966,1812.82,2,South,1Story,Fam,471946.49
17503.25,4,5,1975,2281.27,3,Hill,2Story,Duplex,206971.71
20004.98,6,6,1984,2068.94,3,North,2Story,Duplex,290658.26
35125.29,6,6,1985,1488.16,4,South,1Story,Multi,351523.63
5580.2,10,5,1956,3034.17,3,Hill,Split,Duplex,600115.75
18699.6,9,6,1985,2583.45,3,South,Split,Town,444060.61
5533.79,6,7,1994,1281.19,3,South,1Story,Duplex,274057.91
36069.78,10,6,1985,2967.58,4,South,Split,Multi,587850.85
26402.24,10,6,2002,3053.73,3,Hill,Split,Town,641064.93
17751.23,10,6,1987,2237.73,3,Hill,2Story,Town,472351.02
50092.26,7,6,1982,1540.01,4,South,1Story,Duplex,425711.27
57275.94,8,5,1963,2890.09,3,South,Split,Town,517799.1
21703.6,6,6,1993,1534.54,2,South,1Story,Fam,341332.52
8966.15,10,6,1969,3086.8,3,North,Split,Town,521973.19
76396.18,7,6,1966,1573.5,4,North,1Story,Multi,484634.76
21448.45,10,6,1985,2346.05,4,Hill,2Story,Duplex,575221.53
19489.07,8,4,1955,3364.2,2,South,Loft,Town,458880.42
5885.33,6,1,1973,3133.31,2,South,Loft,Town,375186.04
21682.22,6,6,1987,2204.6,3,South,2Story,Duplex,376299.31
39822.41,10,6,1960,2444.14,4,North,2Story,Duplex,645210.15
11598.73,7,6,1975,2131.55,4,North,2Story,Duplex,391954.52
14074.9,8,5,1967,2587.13,2,Hill,Split,Town,415171.96
19344.08,5,6,1986,1223.2,3,South,1Story,Duplex,299487.08
32015.01,10,6,1969,3106.43,2,South,Split,Town,734873.93
15396.7,9,6,1966,2468.8,3,North,2Story,Duplex,481487.36
12011.11,10,6,1975,3485.16,3,South,Loft,Duplex,868710.15
21258.16,9,6,1963,2436.44,3,Central,Split,Town,495546.93
22449.78,9,6,1983,2514.84,3,South,Split,Town,467578.01
2056.48,9,2,1967,2740.61,3,Hill,Split,Town,460771.33
14376.31,6,6,1960,2262.11,3,Hill,2Story,Town,299885.42
29884.54,8,6,1990,2014.23,4,South,2Story,Duplex,442091.86
13142.28,6,6,2002,2051.43,2,Hill,2Story,Fam,298355.05
43805.46,9,6,1962,2276.36,3,Hill,2Story,Town,498206.1
95338.0,6,6,1968,2124.9,3,North,2Story,Duplex,520189.83
34295.77,6,6,1980,2258.93,4,South,2Story,Multi,360304.25
14505.77,7,5,2002,2383.35,2,North,2Story,Fam,353310.13
30105.49,7,6,1980,1588.92,2,South,1Story,Town,367202.88
34119.58,10,6,1976,2643.01,3,South,Split,Duplex,614905.85
9796.07,4,6,1989,2078.42,2,Hill,2Story,Town,269319.73
19551.14,7,6,1975,2036.12,2,South,1Story,Town,374109.94
25983.45,9,5,1955,2440.73,4,South,2Story,Multi,478409.23
21834.76,10,6,1987,2467.09,3,South,2Story,Town,595872.12
43618.24,10,6,1954,3369.64,3,Hill,Loft,Duplex,627611.25
13132.59,8,5,1988,2222.14,3,Hill,2Story,Duplex,358810.81
158862.81,9,5,1954,2897.75,3,South,Split,Town,711942.01
22094.41,4,5,2002,880.33,3,South,1Story,Duplex,179939.58
23789.81,8,6,1975,1724.22,3,South,1Story,Duplex,356053.33
23239.37,10,6,1972,2243.13,3,North,2Story,Town,510526.91
37828.31,10,6,1973,2873.88,3,South,Split,Town,617425.95
20455.48,10,6,1984,2583.13,2,Hill,Split,Town,707723.9
28889.23,10,6,1975,2817.82,3,South,Split,Town,674435.14
5331.27,5,6,2002,1214.42,2,South,1Story,Town,254884.43
20120.88,8,6,1964,2139.5,2,North,2Story,Town,374939.32
56602.16,5,6,1955,1369.4,4,South,1Story,Duplex,358590.46
23720.63,10,6,1966,2471.83,4,South,2Story,Duplex,607376.81
13764.28,6,6,1977,1844.45,2,South,1Story,Town,303592.41
3827.38,7,5,1983,2001.36,3,Hill,2Story,Duplex,340357.08
52801.12,6,6,1975,1877.21,4,South,1Story,Multi,348639.81
15628.96,10,6,1974,3091.88,3,Central,Split,Duplex,577157.98
17844.19,6,6,1997,1956.06,3,South,2Story,Town,352621.06
36340.56,6,6,1985,1801.4,4,South,1Story,Duplex,348428.14
16927.35,10,5,1998,2621.56,3,South,Split,Duplex,515097.12
19743.98,5,5,2002,1254.56,3,North,1Story,Town,257777.09
14157.77,9,6,2002,2143.29,3,South,2Story,Town,424711.24
41102.95,10,6,1957,2618.26,3,Central,Split,Duplex,677572.86
60821.78,9,6,1971,2181.38,3,South,2Story,Duplex,530671.13
12788.19,10,5,1967,3643.27,3,North,Loft,Town,685349.81
63073.81,8,6,1961,2246.21,3,Central,2Story,Town,527423.34
24695.19,8,6,2002,2005.49,3,Hill,2Story,Town,435777.17
56977.33,7,6,1965,1842.19,3,South,1Story,Town,415947.12
28257.96,10,6,1967,2608.34,3,South,Split,Town,660743.95
35931.14,10,6,1975,2659.7,3,South,Split,Town,513627.36
24620.01,9,6,1974,1854.45,3,North,2Story,Town,466132.17
12241.32,10,6,1965,3139.31,3,North,Loft,Duplex,650923.96
26546.34,10,6,1979,2597.31,3,South,Split,Duplex,606782.72
8895.45,7,6,1978,1854.13,4,South,1Story,Multi,374913.21
16228.61,10,6,1984,2697.21,3,South,Split,Town,548522.27
11350.68,10,6,1971,2384.68,3,North,2Story,Duplex,475861.96
41910.17,10,6,1970,1831.56,2,North,1Story,Town,527259.26
11031.3,6,6,1981,1950.24,3,Hill,1Story,Duplex,279943.52
11054.64,8,6,1973,2245.76,3,South,2Story,Town,444068.02
7881.25,8,6,2002,1882.49,2,South,1Story,Fam,353689.46
15596.0,7,5,1978,2425.0,4,North,2Story,Duplex,366949.34
29543.14,5,6,1974,1979.28,4,South,1Story,Multi,273706.38
18979.41,6,6,1985,1931.77,4,South,1Story,Multi,330799.06
14168.22,10,6,1973,2852.27,3,South,Split,Duplex,568901.43
14699.05,7,6,1996,1726.78,2,Hill,1Story,Fam,378390.68
11907.05,7,6,1986,2375.67,2,North,2Story,Town,369180.16
32350.96,10,6,1968,2592.43,2,Hill,Split,Town,696068.62
42212.81,10,6,1955,2454.75,4,South,2Story,Duplex,618122.86
64322.24,6,6,1981,1391.69,4,South,1Story,Duplex,408854.12
10290.08,9,6,1986,2573.93,3,South,2Story,Town,479396.81
28994.49,8,6,1979,1919.61,3,South,2Story,Duplex,422430.4
18821.58,10,6,1962,2693.32,3,Central,Split,Town,515028.8
16930.24,10,6,1963,1754.46,2,Hill,1Story,Fam,530003.04
17697.93,8,6,1984,2015.13,2,South,1Story,Town,411150.02
6819.14,10,6,1954,2990.58,3,North,Split,Duplex,590668.65
16106.5,8,6,1991,2017.79,2,Hill,2Story,Town,381366.78
13118.32,8,6,1991,1663.58,2,South,1Story,Town,402884.56
21924.37,9,6,1991,2154.34,3,South,2Story,Town,443880.66
10972.96,10,6,1985,2126.89,3,South,2Story,Town,466718.43
29883.2,10,6,1963,2737.67,2,Hill,Split,Town,615623.96
35509.75,6,6,1959,2048.2,4,South,1Story,Multi,315777.95
18887.02,7,4,1972,3096.94,2,Hill,Split,Town,393883.66
8213.87,6,6,1966,1789.66,2,Hill,1Story,Fam,282169.41
28870.88,10,6,1999,2944.02,3,South,Split,Town,647878.42
24763.63,10,6,1973,3067.46,3,Hill,Split,Town,610821.74
21591.93,7,5,1986,1771.81,4,South,1Story,Multi,367404.83
22187.67,7,6,1983,1885.39,2,North,1Story,Town,372912.44
70793.76,5,6,1993,1019.26,3,South,1Story,Duplex,388568.91
14583.21,9,6,1978,2156.07,3,Hill,2Story,Town,416242.72
10955.5,8,6,1977,2050.84,2,South,2Story,Town,428578.37
20208.62,10,6,1966,2988.93,3,North,Split,Town,456808.29
44747.51,8,6,1959,2108.47,3,Hill,2Story,Town,434037.06
28496.99,10,6,1974,2911.36,3,South,Split,Duplex,713154.72
21913.22,8,6,1971,2171.83,4,South,2Story,Duplex,438408.62
28086.23,7,6,2002,1651.36,3,Hill,1Story,Town,391779.83
48474.72,10,6,1967,2096.47,4,North,2Story,Duplex,606176.61
21156.35,7,5,1972,2628.96,3,Hill,Split,Town,399148.75
45107.2,10,6,1953,2779.94,3,South,Split,Duplex,642033.44
34742.41,9,5,1975,1894.23,2,South,2Story,Town,445588.3
16953.19,5,6,2001,1609.62,2,Hill,1Story,Town,296064.14
24075.96,9,5,1984,2254.41,3,North,2Story,Town,497997.15
17880.09,9,6,1960,2609.81,3,North,Split,Town,510880.3
32546.85,6,6,1974,1439.77,3,North,1Story,Town,376048.69
46439.93,8,6,1981,2313.82,4,South,2Story,Duplex,486881.73
7454.33,6,3,1953,2714.44,2,Hill,Split,Town,293688.34
33210.26,7,6,1987,1555.29,2,Hill,1Story,Fam,409983.96
31353.11,4,6,1991,1607.53,4,South,1Story,Duplex,230603.02
60899.37,10,6,1973,2281.41,3,Hill,2Story,Town,665698.51
47792.08,8,6,1976,2221.26,2,South,2Story,Town,468744.22
17752.63,9,6,1995,2175.55,3,South,2Story,Town,427866.78
5578.22,5,3,1976,3029.73,2,South,Split,Town,274999.41
20944.87,8,6,1982,1791.74,4,Hill,1Story,Duplex,426730.48
14984.23,9,6,1988,2164.18,2,Hill,2Story,Town,454644.05
29582.81,6,6,1999,2064.92,3,Hill,2Story,Duplex,333482.2
19534.47,9,6,1984,2548.61,2,Hill,2Story,Town,463527.52
56283.2,6,5,1995,1838.17,4,South,1Story,Multi,372199.57
33070.98,10,6,1976,2509.35,3,Hill,2Story,Duplex,515962.14
46162.4,9,6,1984,2345.02,3,South,2Story,Town,507793.21
10251.92,10,5,1985,2844.42,3,South,Split,Town,590608.72
14090.12,8,6,1980,1891.73,2,South,1Story,Town,392308.05
27635.68,9,6,1967,2241.95,2,Hill,2Story,Town,400228.26
24861.94,10,6,1978,2410.56,3,South,2Story,Town,575936.06
22076.16,6,6,2001,1233.36,4,South,1Story,Multi,336033.05
29714.94,7,6,1974,1720.71,3,South,1Story,Town,389282.77
16491.33,7,5,1963,2645.49,3,North,Split,Town,376954.73
42295.37,10,6,1973,2104.84,3,Hill,2Story,Town,561351.6
20257.22,8,6,1990,1981.46,2,South,1Story,Town,448976.41
17509.79,7,6,1986,2163.51,3,Hill,2Story,Town,383894.97
53500.36,10,6,1972,2325.37,3,North,2Story,Town,574479.49
21550.3,8,6,1973,2496.4,3,North,2Story,Town,420467.33
57547.31,8,6,1971,1984.51,2,South,1Story,Town,512792.67
29830.85,5,6,1975,2058.88,3,North,2Story,Duplex,298729.16
4523.77,6,6,1983,1564.08,3,South,1Story,Duplex,257289.19
18205.13,9,5,1973,2403.68,3,Hill,2Story,Town,426383.9
18466.95,4,6,1990,2048.04,3,Central,2Story,Duplex,225089.51
15322.7,10,6,1991,2111.23,2,Hill,2Story,Town,559585.36
11062.55,10,5,1963,2738.21,3,Hill,Split,Town,486322.19
17123.39,8,6,1981,2328.32,3,South,2Story,Duplex,382410.0
57688.13,10,6,1967,2581.08,3,South,Split,Town,630478.67
49447.9,10,3,1967,3763.95,2,South,Loft,Fam,597452.97
11537.9,9,5,1970,3126.06,3,South,Loft,Duplex,455835.11
13032.41,7,5,1978,2019.59,3,North,2Story,Duplex,324965.59
29730.14,10,6,1969,2831.32,3,South,Split,Town,591364.36
45175.33,8,6,1973,1698.04,2,South,1Story,Fam,480289.9
15287.95,10,6,1985,2517.24,2,North,Split,Town,499889.46
19348.14,8,6,1968,2243.14,3,Hill,2Story,Town,407755.75
29745.2,10,6,1966,3064.1,4,South,Split,Duplex,717918.59
28301.26,10,6,1965,2980.25,3,North,Split,Town,779693.01
20726.74,8,6,1983,2276.65,3,South,2Story,Town,409073.52
24779.09,10,6,1974,2361.56,4,South,2Story,Multi,557614.95
82238.72,10,6,1955,2961.72,4,South,Split,Duplex,715755.41
13022.72,10,6,1974,3251.02,3,South,Loft,Duplex,716616.09
17514.77,5,6,1997,2253.77,2,Hill,2Story,Town,252445.8
9836.59,7,6,2000,2531.67,2,Hill,2Story,Town,335406.6
18785.09,10,6,1979,2834.72,2,Hill,Split,Town,640439.12
92438.58,10,5,1957,3021.86,3,South,Split,Duplex,767085.45
20192.94,8,6,1980,1997.59,3,South,2Story,Duplex,470120.65
22797.53,8,6,1982,2161.01,3,North,2Story,Town,398010.3
9574.47,6,6,1989,1686.34,3,South,1Story,Duplex,336232.78
12317.2,10,6,1964,3045.53,2,South,Split,Town,644604.97
22268.61,10,6,1958,3240.0,3,South,Split,Duplex,789132.46
12939.71,9,6,1985,2091.75,2,South,2Story,Town,451871.97
28559.3,10,6,2002,2237.81,3,Hill,2Story,Town,484650.49
24417.78,7,6,1982,1955.3,4,South,2Story,Multi,381481.56
9130.28,10,6,1967,2217.56,2,South,2Story,Town,517891.75
14715.88,10,6,1985,2424.83,2,Hill,2Story,Town,548648.06
16065.61,4,6,1991,1725.96,2,Hill,1Story,Town,202314.25
105743.32,10,6,1955,2460.09,3,Central,2Story,Duplex,609306.94
20662.99,10,6,2002,3398.0,3,South,Loft,Duplex,1233046.25
52184.28,7,6,1976,2351.2,4,Hill,2Story,Duplex,436651.83
41728.6,9,6,1978,1879.13,3,South,2Story,Town,475411.7
19860.23,8,6,1985,2520.66,3,Central,2Story,Duplex,419182.34
49655.21,10,5,1969,2546.15,4,South,2Story,Multi,795953.36
40512.49,8,6,1954,1965.42,3,Hill,2Story,Town,448266.33
8943.21,9,6,1985,2677.78,3,South,Split,Town,460853.35
16901.59,10,6,1992,2161.66,3,North,2Story,Town,452175.61
23184.01,6,5,1988,2281.58,4,South,2Story,Multi,363572.05
31115.85,5,6,1978,1659.28,3,North,1Story,Duplex,307912.88
48102.34,8,6,1968,2349.85,2,Hill,2Story,Town,447465.1
28669.04,10,6,1992,2270.09,3,Hill,2Story,Town,460389.96
